5.559385519839161e-09,1.0405165967348187
7.921854114877045e-09,1.0564300580017856
1.1302204107260331e-08,1.0583537749138352
1.613073714748524e-08,0.990249792898701
2.3065262841436358e-08,1.0300837932280718
3.300398455471597e-08,1.0007344539482068
4.725470022436905e-08,1.0693729613517313
6.772793464813325e-08,1.0751362555622626
9.721837421037925e-08,1.067022355997621
1.3961961457684784e-07,1.0586413811899613
2.009370823061703e-07,1.0514806096613782
2.893647156600114e-07,1.0529925510713813
4.17317373292585e-07,1.0437167476867375
6.026123688305567e-07,1.1259837078822748
8.712642778222937e-07,1.0768499058025922
1.261441651703128e-06,1.0817431877138861
1.8290902044419753e-06,1.0777014080646226
2.6556380447375543e-06,1.1306202600516921
3.862415340897023e-06,1.0561665153523774
5.625734652733162e-06,1.120405367911681
8.207191126278915e-06,1.0901392904867908
1.1992525124812718e-05,1.1211582871604426
1.7556642741733696e-05,1.0964031427077134
2.575234316705916e-05,1.0892071622451545
3.782658122777336e-05,1.067752372314813
5.568454757110413e-05,1.0607844128692265
8.214803830780834e-05,1.1177336351666691
0.00012143749220900817,1.0072952274701452
0.0001797481915504743,1.0685903254438531
0.0002668405624345836,1.074722843243463
0.0003969538558266777,1.1044886373952139
0.0005913881736833681,1.0365185244234396
0.0008833075168061119,0.9880588211865466
0.0013227490012199844,0.9993457164899365
0.0019826978479671464,0.9152630476675516
0.002981304507794672,0.770269375911462
0.004484042960126653,0.7321711332452173
0.006746173003097328,0.6361176525337416
0.010144091426824797,0.5766966453840876
0.015233277317989031,0.5459507493190299
0.02275906252371396,0.4933162120172471
0.033737236160792286,0.49171665846900264
0.04938653232696494,0.447725338935078
0.07104308272072166,0.46777187680545873
0.0998360363059174,0.45504622063589995
0.13624010336866155,0.47080046936528147
0.1799003845550873,0.5175009381195012
0.22983078561529044,0.5900910985639267
0.28459072778783506,0.6815693875903768
0.3432616769484433,0.8354146875061412
0.40541919898834505,1.0371380731133661
0.4712394245664236,1.2331345548728285
0.5409603824932756,1.5905396684350317
0.6154462295991289,2.007031194983472
0.6957075438541426,2.2884776183724718
0.7838665791897252,2.7356768513908594
0.8825267769151325,3.4653017418882204
0.9955722850512226,4.226085398472684
1.127977871084366,5.2675892165566145
1.2879140666494673,6.9407937063265726
1.4849594695186654,9.444781586869073
1.7334130480038814,12.84400365018384
2.051966630148161,19.407342643796497
2.465759411075232,29.447326292265497
3.0087802827041643,48.198078636760485
3.726317696881524,88.4967778838155
4.678898566772714,172.26561650589187
5.948780839895865,355.92514561752273
7.646586957844949,843.0332231017824
9.9224840635552,2036.9092593188823
12.982261151045142,6262.96240728852
